"wavelength","Geothite","hematite","gypsum","calcite","kaolinite_114","kaolinite_113","montmorillinite_126","monmorillinite_127","illite_121","illite_120","kaol_smect_124","kaol_smect_125"
531,0.05,0.0232,0.9158715321,0.9390774383,0.7864,0.744456823,0.6741,0.664791176,0.5789,0.3614350344,0.3832466838,0.3682430201
532,0.051,0.0231,0.9158405509,0.9379272532,0.7901,0.7455974239,0.6747,0.6651045536,0.5797,0.3631632625,0.3844370151,0.3687316863
533,0.0521,0.0228,0.9152707508,0.9382059523,0.793,0.7459581309,0.675,0.6664019712,0.5806,0.3648156795,0.3855663463,0.3695377153
534,0.0531,0.0231,0.9155769182,0.9391366183,0.7947,0.7469518592,0.6761,0.667132976,0.5817,0.3660016463,0.386613169,0.3712299856
535,0.0542,0.0237,0.9167795185,0.9402720591,0.7962,0.7485532002,0.6776,0.6670536452,0.583,0.3667699408,0.3876053176,0.373247905
536,0.0553,0.0239,0.9180632903,0.9413764594,0.7992,0.7499002092,0.6779,0.6667141877,0.5841,0.3674289795,0.3885993382,0.374483723
537,0.0564,0.0239,0.9185387139,0.9422688951,0.8026,0.7503465388,0.6777,0.6667871586,0.5851,0.3682854039,0.3896489641,0.3750588335
538,0.0575,0.024,0.9174503705,0.942833323,0.8042,0.7495026648,0.6788,0.6678955663,0.5859,0.3695955063,0.3907953314,0.3757666273
539,0.0587,0.0243,0.9158137251,0.9433058393,0.804,0.7482514923,0.6807,0.6694682876,0.5866,0.3711270434,0.391968915,0.3768088956
540,0.0599,0.0246,0.9155042544,0.9440132044,0.8032,0.7480936197,0.6816,0.6703954184,0.5873,0.3723966632,0.3930428315,0.3780326883
541,0.0611,0.0249,0.9165010719,0.9440786051,0.8034,0.7491771143,0.6818,0.6712736934,0.5881,0.3733000689,0.3939710303,0.3792787993
542,0.0623,0.025,0.9177033254,0.9421683159,0.8063,0.7508235671,0.6823,0.6734935336,0.589,0.373969951,0.3947594973,0.3803938589
543,0.0636,0.025,0.9184782807,0.9395689872,0.8107,0.7521083996,0.6833,0.6762025784,0.5899,0.3746572117,0.395454611,0.3812949288
544,0.065,0.0252,0.9185198508,0.9388331091,0.8141,0.7521138703,0.6844,0.6774621088,0.5906,0.3756254929,0.3961222806,0.3819814786
545,0.0663,0.0255,0.917958103,0.9395861748,0.8157,0.751427031,0.6852,0.6778401241,0.5912,0.37656866,0.3967881337,0.3828752385
546,0.0677,0.0258,0.9171834637,0.9398841309,0.816,0.7513809434,0.6856,0.6791720308,0.5915,0.3769292045,0.3974537282,0.3845380939
547,0.069,0.0262,0.9166435755,0.9395056975,0.8164,0.7518459686,0.6861,0.6810250789,0.5917,0.377025684,0.3981189958,0.3864136013
548,0.0703,0.0266,0.9167686529,0.939190466,0.8182,0.7519633992,0.6872,0.6818092033,0.5921,0.3776139746,0.3987859414,0.387409086
549,0.0716,0.027,0.917481015,0.9389817989,0.8208,0.7523150291,0.6888,0.6819003698,0.5928,0.3786092986,0.3994859823,0.3877181107
550,0.0729,0.0273,0.9184014033,0.9385576554,0.822,0.7541616592,0.6899,0.6826887628,0.5937,0.3794600636,0.4002632627,0.3882337713
551,0.0743,0.0276,0.9191290852,0.9381396422,0.8221,0.7569433018,0.6904,0.683969996,0.5947,0.3799497889,0.4011143482,0.3891949964
552,0.0756,0.0282,0.9192766523,0.9382303924,0.8223,0.7590781598,0.6905,0.684714171,0.5957,0.3801045783,0.4020119117,0.3904395275
553,0.077,0.029,0.9187012895,0.9388939616,0.8235,0.759578412,0.6904,0.6851605003,0.5964,0.3803771852,0.4029727359,0.3917025971
554,0.0784,0.0299,0.9174882867,0.9399452234,0.8261,0.7580345678,0.6908,0.686212362,0.5969,0.3813581598,0.4040276548,0.392710954
555,0.0798,0.0307,0.9165891867,0.9413198198,0.8299,0.7563096265,0.6916,0.6878353752,0.5973,0.3824812572,0.4050820329,0.3936965048
556,0.0812,0.0314,0.9172569275,0.9429578231,0.8345,0.7571928698,0.6926,0.6894356724,0.5976,0.3826387147,0.4059833076,0.3951143202
557,0.0827,0.0319,0.9185980803,0.9440898996,0.8381,0.7592413599,0.6936,0.6904070497,0.598,0.382188512,0.4067461618,0.396646059
558,0.0841,0.0327,0.9186826535,0.9436802951,0.8392,0.7589188411,0.6942,0.6903147032,0.5986,0.3822408272,0.4074864677,0.3976119192
559,0.0855,0.0336,0.9179754881,0.9422637285,0.8388,0.7569271873,0.6948,0.69052439,0.5995,0.3827016848,0.4083415866,0.3983284492
560,0.0869,0.0347,0.9181599806,0.9412148575,0.8401,0.756189002,0.6958,0.6930952701,0.6007,0.3828464637,0.4094300394,0.3996112191
561,0.0883,0.0359,0.9188323941,0.9409937984,0.8425,0.7565762544,0.6968,0.6962923226,0.6021,0.3828329662,0.4105529328,0.4013308977
562,0.0897,0.0372,0.9185153594,0.9414795554,0.8434,0.7563714208,0.6968,0.6965877455,0.6032,0.3832678284,0.4113646775,0.4028491352
563,0.091,0.0385,0.9174550988,0.9421879788,0.8428,0.7562019951,0.6961,0.6951083362,0.604,0.3839673445,0.4119369374,0.4040667544
564,0.0924,0.04,0.9168502512,0.9425110906,0.8416,0.757796277,0.6961,0.6953737195,0.6047,0.384343314,0.4125596717,0.4051848031
565,0.0937,0.0416,0.9171500002,0.9427285594,0.8416,0.759839692,0.6966,0.6971167527,0.6052,0.3844805096,0.4132236606,0.4061799083
566,0.095,0.043,0.9182840735,0.9435205665,0.8445,0.7595651148,0.6968,0.698038006,0.6055,0.3848083101,0.4137604155,0.406935105
567,0.0963,0.0446,0.9194589724,0.9442861786,0.8484,0.7578287507,0.6968,0.6981087055,0.6058,0.3851831753,0.4141965191,0.4077576639
568,0.0976,0.0467,0.9196005688,0.9438264107,0.8496,0.7573775152,0.6971,0.6985503008,0.6062,0.3851763991,0.414664161,0.4091327417
569,0.0988,0.049,0.9191014599,0.9426022279,0.8483,0.7582954863,0.6974,0.6995019301,0.6067,0.3849317498,0.4151851824,0.4107907945
570,0.1001,0.0512,0.9191521261,0.9418836886,0.8473,0.7591840801,0.6972,0.70054982,0.6071,0.384888765,0.4157190633,0.4120714649
571,0.1012,0.0532,0.9202250844,0.9411368229,0.8477,0.7597047942,0.6969,0.7022622493,0.6077,0.3850313537,0.4162618641,0.4128902009
572,0.1024,0.0555,0.9222600317,0.9390279436,0.8496,0.7601467514,0.6972,0.7056241308,0.6082,0.3850916144,0.4168345903,0.4135171205
573,0.1035,0.058,0.9241315064,0.9370183001,0.8523,0.7607054212,0.6979,0.7098969587,0.6087,0.3850002869,0.4174880693,0.414346182
574,0.1046,0.0605,0.92427845,0.9378777812,0.8551,0.7614849245,0.6979,0.7133011704,0.6091,0.3848177719,0.4182712515,0.415763686
575,0.1057,0.0632,0.9230881387,0.940800994,0.8566,0.7622661218,0.6976,0.7138388073,0.6094,0.3847134186,0.4190340503,0.4173505574
576,0.1067,0.0659,0.9220085297,0.9430985778,0.8562,0.7626475404,0.6978,0.7099555005,0.6096,0.384876734,0.4195414163,0.4183098853
577,0.1076,0.0687,0.9215372541,0.9445096486,0.8558,0.7623069519,0.6984,0.7059244946,0.61,0.3850519925,0.419893242,0.418848568
578,0.1086,0.0717,0.9215704944,0.9460450757,0.8589,0.7610631375,0.6988,0.7084661361,0.6103,0.3847795235,0.4203704373,0.4197097444
579,0.1094,0.0749,0.9216666477,0.9469061753,0.8636,0.7596936246,0.6987,0.7141062522,0.6108,0.3842074265,0.4210760595,0.4210291768
580,0.1102,0.0783,0.9212749482,0.9455005344,0.8649,0.7594566606,0.6984,0.7142659604,0.6113,0.383797464,0.4219927617,0.4225830689
581,0.111,0.0817,0.9207275699,0.9431625631,0.8632,0.7607452329,0.6981,0.7099484409,0.612,0.3835319328,0.4229576344,0.4241770407
582,0.1117,0.085,0.9207921781,0.9426525742,0.8618,0.7633362873,0.6982,0.7073887884,0.6128,0.383136371,0.423733062,0.4256407684
583,0.1124,0.0883,0.9213462493,0.9435634129,0.8618,0.765954603,0.6985,0.7080741477,0.6136,0.3826304604,0.4241872469,0.4268448109
584,0.1131,0.0917,0.9217879958,0.9438184334,0.863,0.7669003168,0.6985,0.7106194806,0.6144,0.3821988032,0.4242790251,0.4276968203
585,0.1137,0.0951,0.9220237546,0.9435091244,0.8646,0.7664493292,0.6983,0.7133170978,0.615,0.3819169141,0.424252549,0.428240289
586,0.1143,0.0987,0.9222247534,0.9439012028,0.8652,0.765929168,0.6987,0.7144597823,0.6155,0.3817923216,0.4244885391,0.4286069229
587,0.1149,0.1023,0.9221644459,0.9450464882,0.8647,0.7654573862,0.6992,0.7140841773,0.6159,0.3818080583,0.4250470455,0.429014711
588,0.1154,0.1059,0.9215035072,0.9462487314,0.8636,0.7645571754,0.6989,0.7132926984,0.6164,0.3819125545,0.4257917379,0.429715129
589,0.1158,0.1095,0.9211817736,0.9465744372,0.8634,0.7640677604,0.6981,0.7135696524,0.6168,0.3818408617,0.4265226888,0.4307868046
590,0.1163,0.1129,0.9226730495,0.9451746764,0.8653,0.7653757045,0.6977,0.7163098862,0.6174,0.3812546192,0.4270277075,0.4322038396
591,0.1167,0.1162,0.925164166,0.9434595809,0.8681,0.7674561519,0.698,0.7197427297,0.6179,0.3803544265,0.4273398784,0.4339166023
592,0.117,0.1194,0.9266178926,0.9439083424,0.8689,0.7680660232,0.6987,0.7206096458,0.6183,0.3795962696,0.4276224004,0.4358174502
593,0.1174,0.1226,0.9263308262,0.9462848374,0.8687,0.7671153014,0.6993,0.7195640909,0.6187,0.37878439,0.4278869435,0.4373361787
594,0.1177,0.126,0.9244719765,0.9487498009,0.8702,0.7657327314,0.6988,0.7193044402,0.619,0.37743493,0.4280656901,0.4377597125
595,0.1179,0.1294,0.9219969446,0.949535206,0.8721,0.7644202248,0.6979,0.7196973793,0.6194,0.3760792716,0.4282033364,0.4377126434
596,0.1182,0.1327,0.9202509139,0.9472487662,0.8711,0.7633579398,0.6981,0.719127582,0.6198,0.3757166788,0.428406808,0.4384618968
597,0.1184,0.1358,0.919879009,0.9438171348,0.8681,0.7633179703,0.699,0.7180870344,0.6202,0.3759707692,0.428733954,0.4397474599
598,0.1187,0.1387,0.9210030463,0.9427697584,0.8663,0.765194577,0.6995,0.7181323169,0.6207,0.3757486206,0.4292037614,0.4405153595
599,0.1189,0.1413,0.9226367063,0.9439986833,0.8672,0.7675127865,0.6997,0.7188594795,0.6212,0.374975059,0.4297378141,0.4408652816
600,0.119,0.1439,0.9233124056,0.9454317559,0.8705,0.7677043905,0.7001,0.7189112206,0.6216,0.374159612,0.4302130519,0.4415187382
601,0.1192,0.1465,0.9233019505,0.9469984891,0.8744,0.7663541965,0.7002,0.7191123809,0.622,0.3735931603,0.4306356907,0.4425280151
602,0.1193,0.1492,0.9235930019,0.948859683,0.8762,0.7655430478,0.6988,0.7207671844,0.6224,0.3733257619,0.4310914312,0.4435865641
603,0.1194,0.1517,0.9234931594,0.9460669937,0.8761,0.7653507938,0.6982,0.7208318603,0.6228,0.3728335935,0.4316803159,0.4446063774
604,0.1195,0.1541,0.92264494,0.9396979521,0.875,0.7653126118,0.6994,0.718910635,0.6232,0.3719939228,0.4323759616,0.4456350067
605,0.1196,0.1565,0.9221375975,0.9421531442,0.874,0.765236728,0.6992,0.720857009,0.6236,0.3715568805,0.4329481204,0.4467821808
606,0.1197,0.1585,0.9222468065,0.9478036183,0.8735,0.7653717959,0.6983,0.725373178,0.624,0.3709499379,0.4333412893,0.447749765
607,0.1198,0.1598,0.9227148793,0.9462339655,0.8739,0.7657583817,0.6987,0.7279946247,0.6245,0.3695433399,0.4336245358,0.4482379015
608,0.1198,0.1611,0.9233783489,0.9460249823,0.8755,0.7651812912,0.6991,0.7285732555,0.6248,0.3689249034,0.4338869704,0.4486649071
609,0.1199,0.1629,0.9240606932,0.9481567905,0.8773,0.76430133,0.699,0.7290866551,0.6251,0.3689784682,0.4340512789,0.4494403832
610,0.1199,0.1648,0.9246189975,0.9450062984,0.8775,0.7652555439,0.699,0.7316007512,0.6255,0.367975603,0.4339472893,0.4506881326
611,0.12,0.1665,0.9252588959,0.942585106,0.8752,0.7667683327,0.6992,0.7316101556,0.6258,0.366896962,0.4338192616,0.4517614206
612,0.12,0.1678,0.9258876422,0.94501268,0.8724,0.7670405306,0.6994,0.7279283065,0.626,0.3664847874,0.4338976957,0.452278985
613,0.12,0.1689,0.9257776337,0.9456806246,0.8734,0.7656040087,0.6989,0.727867257,0.6262,0.3656520642,0.4341514909,0.4527090957
614,0.12,0.1701,0.9248919015,0.9428912028,0.8758,0.764317411,0.6985,0.7298684854,0.6263,0.3649875183,0.4345593307,0.4531917938
615,0.12,0.1713,0.9236745845,0.9395237012,0.8759,0.7648359501,0.6988,0.7289137335,0.6264,0.3652843692,0.4351024037,0.4537172691
616,0.12,0.1726,0.9226684899,0.9411946466,0.8771,0.7644944422,0.6993,0.7267837637,0.6267,0.3647718295,0.4357067627,0.4545382931
617,0.12,0.1738,0.9223020558,0.9453295585,0.8806,0.7634351929,0.6995,0.7264563449,0.627,0.3633533469,0.4362733128,0.4556010539
618,0.12,0.1751,0.9227902202,0.9433546765,0.8839,0.7645620696,0.6994,0.7296618189,0.6273,0.3626960976,0.4367088784,0.4565556102
619,0.1201,0.1761,0.9239012871,0.9411643464,0.8849,0.7662112464,0.6991,0.7318365387,0.6278,0.3623820268,0.437033204,0.4573733129
620,0.1201,0.1768,0.9249981996,0.9436488394,0.8827,0.7665182416,0.699,0.7304414694,0.6283,0.3619522817,0.4373268932,0.4580625653
621,0.1201,0.1776,0.9251501173,0.9458971562,0.879,0.7660143959,0.699,0.7296191601,0.6288,0.3620007673,0.4376902415,0.458546297
622,0.12,0.1784,0.9248685754,0.9462643983,0.8758,0.7657787204,0.6996,0.7303959565,0.6293,0.3619352627,0.4380325082,0.4591927116
623,0.12,0.1792,0.9252443227,0.9459927722,0.8748,0.7665891255,0.7006,0.731553586,0.6297,0.3609744484,0.4382605248,0.4602465894
624,0.12,0.1798,0.9264420657,0.9472860397,0.8758,0.7677317726,0.7006,0.7319436729,0.6298,0.3600146491,0.4386068641,0.4608521047
625,0.12,0.1804,0.9271908336,0.9481883989,0.8772,0.7672905745,0.6997,0.7329143286,0.6297,0.3595618724,0.4392019644,0.461449621
626,0.12,0.1811,0.9257091844,0.9442161071,0.8771,0.7638836439,0.7,0.7367690584,0.6298,0.3593965597,0.4399643315,0.4633608849
627,0.1199,0.1819,0.9242585457,0.9405767295,0.8762,0.7639312883,0.7004,0.7376619214,0.63,0.3591737895,0.4405494106,0.4645881913
628,0.1199,0.1826,0.9246307059,0.9409588991,0.876,0.7691216766,0.7001,0.7336787055,0.6301,0.3585449142,0.4408029999,0.464170065
629,0.1199,0.1832,0.9255399317,0.9413058356,0.8771,0.7697733974,0.7004,0.7333278129,0.6301,0.3572919246,0.4410183884,0.4645634701
630,0.1199,0.1838,0.9261088708,0.9419177409,0.8787,0.767152222,0.7009,0.7358971158,0.6302,0.3560560983,0.4412954341,0.4656480865
631,0.1199,0.1843,0.9259215853,0.9448037693,0.8793,0.7669437055,0.7005,0.7364580927,0.6305,0.355589125,0.4415892686,0.466152794
632,0.1198,0.185,0.9246993832,0.9480605909,0.8792,0.7667675848,0.7005,0.7355829225,0.6309,0.355479374,0.441842819,0.4665079932
633,0.1198,0.1856,0.9230418429,0.9498261811,0.8792,0.7652876786,0.7011,0.7350556625,0.6314,0.3551579364,0.4420479377,0.4671429083
634,0.1198,0.1863,0.9229762759,0.9495608127,0.8799,0.7654736828,0.7015,0.7369371989,0.6317,0.354164032,0.4422824353,0.4679437727
635,0.1198,0.187,0.924878924,0.9476781958,0.8814,0.7683082455,0.7011,0.7410307921,0.6318,0.3526553306,0.4425989179,0.4687878017
636,0.1198,0.1876,0.9261120894,0.9459797176,0.8823,0.7707165687,0.7006,0.7432987546,0.6318,0.35180914,0.4429930331,0.469626193
637,0.1198,0.1882,0.925520582,0.9453883415,0.8821,0.7709960441,0.7006,0.7421280924,0.6319,0.3519575699,0.4434509629,0.4704188954
638,0.1199,0.1887,0.924945003,0.9451131226,0.8817,0.770429119,0.7011,0.7406295637,0.6322,0.3518416065,0.4439522105,0.4711296605
639,0.1199,0.1889,0.9252950878,0.944589687,0.8818,0.7697483649,0.7019,0.7406040825,0.6326,0.3508957687,0.4444774231,0.471808556
640,0.1199,0.1893,0.9254177377,0.9439169718,0.8821,0.7682774231,0.7022,0.7408650344,0.6331,0.349986485,0.4450098217,0.4726481332
641,0.1199,0.19,0.9246966101,0.9430271219,0.8824,0.7663668856,0.7017,0.7408724432,0.6335,0.3495988485,0.4454970011,0.4735930594
642,0.12,0.1907,0.923763051,0.9414741444,0.8829,0.7663118836,0.7011,0.741661519,0.6337,0.349338103,0.4458275499,0.4741496327
643,0.12,0.1914,0.9231822698,0.9398563061,0.8836,0.7682759741,0.7012,0.7433821651,0.6339,0.348937132,0.446029751,0.4742270071
644,0.1201,0.192,0.9232010445,0.9405753856,0.8837,0.7685266993,0.7018,0.7444353336,0.6341,0.3484889945,0.446376807,0.4744858264
645,0.1201,0.1925,0.9239529578,0.9438150846,0.8829,0.7661504146,0.7025,0.7440220213,0.6344,0.3480365767,0.4470211739,0.4753271295
646,0.1202,0.1932,0.9254247738,0.9457356235,0.8817,0.7656107051,0.7024,0.7429868872,0.6348,0.3474789298,0.4478694215,0.476586536
647,0.1202,0.1941,0.9270439598,0.9450069698,0.8803,0.7682335307,0.7016,0.7422027887,0.6351,0.3467421973,0.4487508986,0.4779463831
648,0.1203,0.1948,0.9273293226,0.9451836112,0.8791,0.7691818913,0.7018,0.742314532,0.6355,0.3458244138,0.4494063819,0.4789260275
649,0.1204,0.1954,0.9259818094,0.9474754716,0.8783,0.7665928361,0.7034,0.7435049373,0.6357,0.3449054592,0.4497274589,0.4793547103
650,0.1204,0.1959,0.9248452519,0.9483437985,0.8784,0.7646326456,0.7043,0.7452148821,0.6359,0.3444557263,0.4498756526,0.4796129866
651,0.1205,0.1966,0.9249802967,0.9463797417,0.8797,0.7656180103,0.7038,0.7471723724,0.636,0.344487224,0.449993645,0.4800255937
652,0.1206,0.1973,0.9257662356,0.944542905,0.8826,0.7677426165,0.7035,0.7496984377,0.6361,0.3441935499,0.4501474989,0.4807302828
653,0.1207,0.1982,0.9264311594,0.9441232639,0.8863,0.7693655999,0.704,0.7519148617,0.6364,0.3432543593,0.4503753031,0.4817218549
654,0.1209,0.1991,0.9262327378,0.9428895438,0.8879,0.7698128154,0.7045,0.7508538024,0.6367,0.3423039653,0.4506803181,0.4827839594
655,0.121,0.1999,0.9251874837,0.94063423,0.8864,0.7691297185,0.7046,0.7466848643,0.6371,0.3416965636,0.4510663934,0.4837356463
656,0.1211,0.2007,0.9245841755,0.9411197066,0.8834,0.7684162866,0.7049,0.7451911238,0.6375,0.3411565978,0.4515439489,0.4844920371
657,0.1212,0.2016,0.9250021573,0.9451155492,0.8812,0.7682678748,0.7059,0.7484558898,0.6379,0.3405489335,0.4521119966,0.4850762268
658,0.1214,0.2025,0.9256123701,0.9477025821,0.8816,0.7682546759,0.7064,0.7514016267,0.6383,0.3400771707,0.4527492896,0.4856778593
659,0.1216,0.2033,0.9258205568,0.9467544447,0.8849,0.7682063081,0.7062,0.7514431815,0.6387,0.3397366621,0.453446707,0.4864325249
660,0.1217,0.2043,0.9256639035,0.9457909356,0.8886,0.7685540151,0.7064,0.7513816744,0.6392,0.3391192063,0.4542181088,0.4873552019
661,0.1219,0.2053,0.9253488155,0.9466365083,0.8904,0.7692305213,0.7073,0.752915578,0.6396,0.3382078159,0.4550077462,0.4883338383
662,0.1221,0.2063,0.9252621941,0.9473298816,0.8893,0.7692366567,0.7077,0.7549880736,0.64,0.3377074402,0.455639644,0.4890646684
663,0.1223,0.2072,0.9255848593,0.9470745323,0.8861,0.7684950333,0.7073,0.7564002434,0.6403,0.337745835,0.4560568896,0.4895384438
664,0.1225,0.2082,0.9261170597,0.9476465814,0.884,0.7686301215,0.7081,0.756173805,0.6406,0.3373620229,0.4564237651,0.4902725307
665,0.1227,0.2091,0.9265342517,0.9490198172,0.8846,0.7702113346,0.7102,0.7540347317,0.6408,0.3362284603,0.4568763413,0.4914677086
666,0.1229,0.21,0.9263692982,0.9477330555,0.8859,0.7717455628,0.7111,0.7508688994,0.6409,0.3352631146,0.4574656441,0.4927029795
667,0.1232,0.2108,0.9256541881,0.9436147364,0.8866,0.7721502202,0.7099,0.7477453128,0.6409,0.3348449744,0.4581726161,0.4936597976
668,0.1234,0.2117,0.925284406,0.9425881169,0.8875,0.7713827369,0.709,0.7458439635,0.641,0.3342403782,0.4588737854,0.4942969081
669,0.1237,0.2127,0.9256934813,0.9470697682,0.8888,0.769825801,0.7097,0.7456499279,0.6411,0.3331382205,0.4594780096,0.494691883
670,0.1239,0.2138,0.9263889574,0.9525227501,0.8895,0.7684128689,0.7107,0.7464506299,0.6415,0.3321274734,0.4599661812,0.4950783799
671,0.1242,0.2151,0.9268477514,0.9543799255,0.8887,0.7679978362,0.7107,0.747503435,0.6421,0.3317797599,0.4603332485,0.4956794994
672,0.1245,0.2165,0.9269833406,0.952828966,0.887,0.7684523032,0.7101,0.7487009484,0.6429,0.3318941166,0.4606264728,0.4965285778
673,0.1247,0.2178,0.9269048697,0.9501886627,0.8857,0.7692076024,0.7096,0.7502204923,0.6436,0.3319233051,0.4609165616,0.497573899
674,0.125,0.219,0.9267110071,0.9485586677,0.886,0.7697341812,0.71,0.7521818539,0.6441,0.3313987009,0.4612682569,0.4987473642
675,0.1253,0.2201,0.9264161714,0.9483447653,0.8874,0.7698069201,0.7111,0.7542696792,0.6443,0.3304447578,0.4617013911,0.4998627638
676,0.1256,0.2212,0.9259970201,0.9491935431,0.8889,0.7693371468,0.7122,0.7559735823,0.6445,0.3294517492,0.4622156678,0.5006809507
677,0.1259,0.2225,0.9254480677,0.9507109679,0.8893,0.7683167152,0.7129,0.7568653041,0.6446,0.3287579797,0.4628028671,0.5010139327
678,0.1263,0.2239,0.9248971188,0.9522292615,0.8887,0.7673278592,0.7131,0.7571303525,0.6447,0.3283084062,0.4633969086,0.5010536317
679,0.1266,0.2254,0.9245317187,0.9529579516,0.8879,0.7672174229,0.7131,0.7572293279,0.6449,0.3278716859,0.4639057791,0.5011622482
680,0.127,0.227,0.9245152532,0.9522344177,0.8872,0.7686546635,0.7131,0.7575812796,0.645,0.3272475034,0.4642555365,0.5016557082
681,0.1273,0.2287,0.9248304707,0.9503452172,0.887,0.7709871369,0.7132,0.7582885793,0.6452,0.3264710005,0.464506701,0.5025020052
682,0.1277,0.2302,0.9253791573,0.9480023324,0.8872,0.7729700081,0.7134,0.7593116631,0.6454,0.3256828516,0.464780059,0.5035131879
683,0.1281,0.2314,0.9260517673,0.945914028,0.8881,0.7735140244,0.7139,0.7605409624,0.6457,0.3250098197,0.4651817307,0.504517235
684,0.1285,0.2325,0.9266578289,0.9447462629,0.889,0.772700433,0.7145,0.761354479,0.646,0.3244721738,0.4657073397,0.5054652915
685,0.1289,0.2337,0.9269705989,0.9451460346,0.8892,0.7711351027,0.7152,0.7609005422,0.6463,0.3240424521,0.466302985,0.506363706
686,0.1293,0.2351,0.9268194975,0.9475500564,0.8882,0.7694230347,0.7161,0.7585411161,0.6465,0.3236916756,0.4669192366,0.5072176051
687,0.1297,0.2367,0.9264502914,0.9508415693,0.8869,0.7681445304,0.7168,0.7552250656,0.6466,0.3233813173,0.4675414361,0.5080211607
688,0.1301,0.2383,0.926295355,0.9532075433,0.8864,0.7678688208,0.7175,0.7526125093,0.6469,0.3230685708,0.4681705095,0.5087636343
689,0.1306,0.2397,0.9266926176,0.9531125934,0.8881,0.7689980267,0.718,0.7520996712,0.6472,0.3227125825,0.468806557,0.5094461821
690,0.131,0.2411,0.9272754941,0.9510975754,0.891,0.7706996086,0.7183,0.7531076334,0.6477,0.3222870828,0.4694430319,0.5101580386
691,0.1315,0.2425,0.9273616341,0.9486339221,0.8938,0.7715876484,0.7185,0.7541722137,0.6482,0.3217723386,0.4700704085,0.5110279155
692,0.132,0.244,0.9264164713,0.9470462545,0.8949,0.7705464114,0.7189,0.754055757,0.6488,0.3211517541,0.4706845176,0.5121493193
693,0.1325,0.2457,0.925008666,0.9465417176,0.8944,0.7684762777,0.7193,0.7532256478,0.6493,0.3204316926,0.4713208835,0.5133541908
694,0.133,0.2474,0.9242013479,0.9468266009,0.8928,0.767181256,0.7196,0.7529134741,0.6499,0.319628808,0.4720328212,0.5143572365
695,0.1335,0.249,0.9248789971,0.9475735503,0.8907,0.7681429855,0.7198,0.7541329304,0.6504,0.3187736518,0.4728572209,0.5149245758
